data,pacote,origem_registro,estado_inicial_id,pagamentos_do_dia,valor_total_pagamentos_dia,recebidos_disponiveis_inicio_dia,recebidos_ativados_no_dia,lotes_ativos_inicio_dia,lotes_vencidos_normalizados_no_dia,lotes_exauridos_inicio_dia,fontes_disponiveis_inicio_dia,destinos_ranking_elegiveis,candidatos_switching_disponiveis,candidatos_switching_bloqueados_gate,candidatos_switching_promoviveis,candidatos_shadow_total,candidatos_shadow_mapeaveis_no_dia,pacote_construido_no_motor,pacote_avaliado_no_motor,pacote_factivel_no_estado,pacote_materializado_no_fluxo_atual,pacote_vencedor_observado,pacotes_materializados_observados,motivo_nao_construido,motivo_nao_avaliado,motivo_infactibilidade,motivo_descarte,motivo_nao_materializado,valor_objetivo_ou_proxy_terminal,delta_vs_no_action,delta_vs_pay_only,status_ledger_resultante,motivo_ledger_resultante,usa_multifonte,qtd_fontes_pagamento,qtd_pagamentos_multifonte,observacao_auditoria,pacote_candidato_nao_decisorio,dry_run_sem_materializacao
2026-07-02,switch_then_pay,motor_nativo_dry_run,estado_0015,1,930.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-02,pay_then_switch,motor_nativo_dry_run,estado_0015,1,930.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-06,no_action,fora_janela_do_dia,estado_0016,2,1145.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,2,0,n/d,0,0
2026-07-06,switch_only,fora_janela_do_dia,estado_0016,2,1145.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,2,0,n/d,0,1
2026-07-06,pay_only,motor_nativo_dry_run,estado_0016,2,1145.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,0
2026-07-06,switch_then_pay,motor_nativo_dry_run,estado_0016,2,1145.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-07-06,pay_then_switch,motor_nativo_dry_run,estado_0016,2,1145.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-07-08,no_action,fora_janela_do_dia,estado_0017,1,120.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,0
2026-07-08,switch_only,fora_janela_do_dia,estado_0017,1,120.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,1
2026-07-08,pay_only,motor_nativo_dry_run,estado_0017,1,120.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-07-08,switch_then_pay,motor_nativo_dry_run,estado_0017,1,120.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-08,pay_then_switch,motor_nativo_dry_run,estado_0017,1,120.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-10,no_action,fora_janela_do_dia,estado_0018,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,0
2026-07-10,switch_only,fora_janela_do_dia,estado_0018,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,1
2026-07-10,pay_only,motor_nativo_dry_run,estado_0018,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-07-10,switch_then_pay,motor_nativo_dry_run,estado_0018,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-10,pay_then_switch,motor_nativo_dry_run,estado_0018,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-07-13,no_action,fora_janela_do_dia,estado_0019,3,3908.47,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,3,0,n/d,0,0
2026-07-13,switch_only,fora_janela_do_dia,estado_0019,3,3908.47,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,3,0,n/d,0,1
2026-07-13,pay_only,motor_nativo_dry_run,estado_0019,3,3908.47,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,3,0,construido_dry_run_nao_decisorio,1,0
2026-07-13,switch_then_pay,motor_nativo_dry_run,estado_0019,3,3908.47,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,3,0,construido_dry_run_nao_decisorio,1,1
2026-07-13,pay_then_switch,motor_nativo_dry_run,estado_0019,3,3908.47,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,3,0,construido_dry_run_nao_decisorio,1,1
2026-07-15,no_action,fora_janela_do_dia,estado_0020,2,182.4,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,2,0,n/d,0,0
2026-07-15,switch_only,fora_janela_do_dia,estado_0020,2,182.4,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,2,0,n/d,0,1
2026-07-15,pay_only,motor_nativo_dry_run,estado_0020,2,182.4,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,0
2026-07-15,switch_then_pay,motor_nativo_dry_run,estado_0020,2,182.4,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-07-15,pay_then_switch,motor_nativo_dry_run,estado_0020,2,182.4,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-07-20,no_action,fora_janela_do_dia,estado_0021,2,6913.31,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,n/d,1,3,1,n/d,0,0
2026-07-20,switch_only,fora_janela_do_dia,estado_0021,2,6913.31,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,n/d,1,3,1,n/d,0,1
2026-07-20,pay_only,motor_nativo_dry_run,estado_0021,2,6913.31,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,n/d,1,3,1,construido_dry_run_nao_decisorio,1,0
2026-07-20,switch_then_pay,motor_nativo_dry_run,estado_0021,2,6913.31,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,n/d,1,3,1,construido_dry_run_nao_decisorio,1,1
2026-07-20,pay_then_switch,motor_nativo_dry_run,estado_0021,2,6913.31,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,n/d,1,3,1,construido_dry_run_nao_decisorio,1,1
2026-08-03,no_action,fora_janela_do_dia,estado_0022,1,1500.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,0
2026-08-03,switch_only,fora_janela_do_dia,estado_0022,1,1500.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,1
2026-08-03,pay_only,motor_nativo_dry_run,estado_0022,1,1500.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-08-03,switch_then_pay,motor_nativo_dry_run,estado_0022,1,1500.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-03,pay_then_switch,motor_nativo_dry_run,estado_0022,1,1500.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-05,no_action,fora_janela_do_dia,estado_0023,1,950.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,0
2026-08-05,switch_only,fora_janela_do_dia,estado_0023,1,950.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,1
2026-08-05,pay_only,motor_nativo_dry_run,estado_0023,1,950.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-08-05,switch_then_pay,motor_nativo_dry_run,estado_0023,1,950.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-05,pay_then_switch,motor_nativo_dry_run,estado_0023,1,950.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-06,no_action,fora_janela_do_dia,estado_0024,2,315.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,2,0,n/d,0,0
2026-08-06,switch_only,fora_janela_do_dia,estado_0024,2,315.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,2,0,n/d,0,1
2026-08-06,pay_only,motor_nativo_dry_run,estado_0024,2,315.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,2,0,construido_dry_run_nao_decisorio,1,0
2026-08-06,switch_then_pay,motor_nativo_dry_run,estado_0024,2,315.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-08-06,pay_then_switch,motor_nativo_dry_run,estado_0024,2,315.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,2,0,construido_dry_run_nao_decisorio,1,1
2026-08-10,no_action,fora_janela_do_dia,estado_0025,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,0
2026-08-10,switch_only,fora_janela_do_dia,estado_0025,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,n/d,0,1
2026-08-10,pay_only,motor_nativo_dry_run,estado_0025,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-08-10,switch_then_pay,motor_nativo_dry_run,estado_0025,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-10,pay_then_switch,motor_nativo_dry_run,estado_0025,1,65.0,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,sem_saldo_temporal_auditavel,saldo_temporal_insuficiente_cumulativo,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-11,no_action,fora_janela_do_dia,estado_0026,1,95.12,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,0
2026-08-11,switch_only,fora_janela_do_dia,estado_0026,1,95.12,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,1,0,n/d,0,1
2026-08-11,pay_only,motor_nativo_dry_run,estado_0026,1,95.12,0,0,0,0,0,0,78,0,0,0,390,0,1,1,1,1,pay_only,pay_only,n/d,n/d,n/d,n/d,n/d,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,0
2026-08-11,switch_then_pay,motor_nativo_dry_run,estado_0026,1,95.12,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-11,pay_then_switch,motor_nativo_dry_run,estado_0026,1,95.12,0,0,0,0,0,0,78,0,0,0,390,0,1,1,0,0,pay_only,pay_only,n/d,n/d,shadow_sem_mapeamento_diario,comparador_de_pacotes_ainda_nao_decisorio,shadow_sem_mapeamento_diario,,,,ok,não determinado,0,1,0,construido_dry_run_nao_decisorio,1,1
2026-08-12,no_action,fora_janela_do_dia,estado_0027,5,4853.35,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,5,0,n/d,0,0
2026-08-12,switch_only,fora_janela_do_dia,estado_0027,5,4853.35,0,0,0,0,0,0,78,0,0,0,390,0,0,0,0,0,pay_only,pay_only,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pagamento_obrigatorio_no_dia,comparador_de_pacotes_ainda_nao_decisorio,pacote_nao_materializado_por_restricao_da_etapa,,,,ok,não determinado,0,5,0,n/d,0,1
